1;1;astr;hamm;1;3;1;1;0.000
1;1;astr;manh;1;3;1;1;0.000
1;1;bfs;drlu;1;3;1;1;0.000
1;1;bfs;drul;1;3;1;1;0.000
1;1;bfs;ludr;1;8;3;2;0.000
1;1;bfs;lurd;1;8;3;2;0.000
1;1;bfs;rdlu;1;3;1;1;0.000
1;1;bfs;rdul;1;3;1;1;0.000
1;1;bfs;uldr;1;8;3;2;0.000
1;1;bfs;ulrd;1;8;3;2;0.000
1;1;dfs;drlu;1;3;1;1;0.000
1;1;dfs;drul;1;3;1;1;0.000
1;1;dfs;ludr;11;107134;107130;20;0.435
1;1;dfs;lurd;11;141171;141167;20;0.540
1;1;dfs;rdlu;1;3;1;1;0.000
1;1;dfs;rdul;1;3;1;1;0.000
1;1;dfs;uldr;1;131689;131689;20;0.514
1;1;dfs;ulrd;1;181470;181470;20;0.737
1;2;astr;hamm;1;3;1;1;0.000
1;2;astr;manh;1;3;1;1;0.000
1;2;bfs;drlu;1;3;1;1;0.000
1;2;bfs;drul;1;3;1;1;0.000
1;2;bfs;ludr;1;8;3;2;0.000
1;2;bfs;lurd;1;8;3;2;0.000
1;2;bfs;rdlu;1;3;1;1;0.000
1;2;bfs;rdul;1;3;1;1;0.000
1;2;bfs;uldr;1;8;3;2;0.000
1;2;bfs;ulrd;1;8;3;2;0.000
1;2;dfs;drlu;1;3;1;1;0.000
1;2;dfs;drul;1;3;1;1;0.000
1;2;dfs;ludr;1;181470;181470;20;0.712
1;2;dfs;lurd;1;131689;131689;20;0.500
1;2;dfs;rdlu;1;3;1;1;0.000
1;2;dfs;rdul;1;3;1;1;0.000
1;2;dfs;uldr;11;141171;141167;20;0.547
1;2;dfs;ulrd;11;107134;107130;20;0.428
2;1;astr;hamm;2;5;2;2;0.000
2;1;astr;manh;2;5;2;2;0.001
2;1;bfs;drlu;2;9;4;2;0.000
2;1;bfs;drul;2;9;4;2;0.000
2;1;bfs;ludr;2;22;9;3;0.000
2;1;bfs;lurd;2;22;9;3;0.001
2;1;bfs;rdlu;2;9;4;2;0.000
2;1;bfs;rdul;2;9;4;2;0.000
2;1;bfs;uldr;2;22;9;3;0.000
2;1;bfs;ulrd;2;22;9;3;0.001
2;1;dfs;drlu;2;5;2;2;0.000
2;1;dfs;drul;2;5;2;2;0.000
2;1;dfs;ludr;20;245784;245778;20;1.002
2;1;dfs;lurd;20;100909;100904;20;0.387
2;1;dfs;rdlu;2;5;2;2;0.000
2;1;dfs;rdul;2;5;2;2;0.000
2;1;dfs;uldr;20;144812;144806;20;0.570
2;1;dfs;ulrd;20;70937;70930;20;0.286
2;2;astr;hamm;2;6;2;2;0.000
2;2;astr;manh;2;6;2;2;0.000
2;2;bfs;drlu;2;17;7;3;0.000
2;2;bfs;drul;2;17;7;3;0.000
2;2;bfs;ludr;2;33;14;3;0.000
2;2;bfs;lurd;2;30;12;3;0.000
2;2;bfs;rdlu;2;14;5;2;0.000
2;2;bfs;rdul;2;14;5;2;0.000
2;2;bfs;uldr;2;33;14;3;0.000
2;2;bfs;ulrd;2;30;12;3;0.001
2;2;dfs;drlu;10;22;10;10;0.000
2;2;dfs;drul;20;3770;3754;20;0.015
2;2;dfs;ludr;20;124977;124966;20;0.473
2;2;dfs;lurd;20;49026;49012;20;0.181
2;2;dfs;rdlu;2;6;2;2;0.000
2;2;dfs;rdul;2;6;2;2;0.000
2;2;dfs;uldr;2;147470;147470;20;0.585
2;2;dfs;ulrd;12;124759;124750;20;0.500
2;3;astr;hamm;2;6;2;2;0.000
2;3;astr;manh;2;6;2;2;0.002
2;3;bfs;drlu;2;14;5;2;0.002
2;3;bfs;drul;2;14;5;2;0.000
2;3;bfs;ludr;2;30;12;3;0.000
2;3;bfs;lurd;2;33;14;3;0.001
2;3;bfs;rdlu;2;17;7;3;0.001
2;3;bfs;rdul;2;17;7;3;0.000
2;3;bfs;uldr;2;30;12;3;0.001
2;3;bfs;ulrd;2;33;14;3;0.000
2;3;dfs;drlu;2;6;2;2;0.000
2;3;dfs;drul;2;6;2;2;0.000
2;3;dfs;ludr;12;124759;124750;20;0.490
2;3;dfs;lurd;2;147470;147470;20;0.573
2;3;dfs;rdlu;20;3770;3754;20;0.014
2;3;dfs;rdul;10;22;10;10;0.000
2;3;dfs;uldr;20;49026;49012;20;0.185
2;3;dfs;ulrd;20;124977;124966;20;0.505
2;4;astr;hamm;2;5;2;2;0.000
2;4;astr;manh;2;5;2;2;0.000
2;4;bfs;drlu;2;9;4;2;0.000
2;4;bfs;drul;2;9;4;2;0.000
2;4;bfs;ludr;2;22;9;3;0.000
2;4;bfs;lurd;2;22;9;3;0.000
2;4;bfs;rdlu;2;9;4;2;0.000
2;4;bfs;rdul;2;9;4;2;0.000
2;4;bfs;uldr;2;22;9;3;0.001
2;4;bfs;ulrd;2;22;9;3;0.000
2;4;dfs;drlu;2;5;2;2;0.000
2;4;dfs;drul;2;5;2;2;0.000
2;4;dfs;ludr;20;70937;70930;20;0.268
2;4;dfs;lurd;20;144812;144806;20;0.564
2;4;dfs;rdlu;2;5;2;2;0.000
2;4;dfs;rdul;2;5;2;2;0.000
2;4;dfs;uldr;20;100909;100904;20;0.382
2;4;dfs;ulrd;20;245784;245778;20;1.019
3;1;astr;hamm;3;6;3;3;0.000
3;1;astr;manh;3;6;3;3;0.000
3;1;bfs;drlu;3;16;7;3;0.000
3;1;bfs;drul;3;16;7;3;0.000
3;1;bfs;ludr;3;39;16;4;0.000
3;1;bfs;lurd;3;39;16;4;0.000
3;1;bfs;rdlu;3;16;7;3;0.000
3;1;bfs;rdul;3;16;7;3;0.000
3;1;bfs;uldr;3;39;16;4;0.001
3;1;bfs;ulrd;3;39;16;4;0.000
3;1;dfs;drlu;3;6;3;3;0.001
3;1;dfs;drul;3;6;3;3;0.000
3;1;dfs;ludr;-1;121803;121803;20;0.469
3;1;dfs;lurd;-1;129365;129365;20;0.489
3;1;dfs;rdlu;3;6;3;3;0.000
3;1;dfs;rdul;3;6;3;3;0.000
3;1;dfs;uldr;-1;203265;203265;20;0.815
3;1;dfs;ulrd;-1;115037;115037;20;0.493
3;2;astr;hamm;3;8;3;3;0.000
3;2;astr;manh;3;8;3;3;0.000
3;2;bfs;drlu;3;47;22;4;0.000
3;2;bfs;drul;3;47;22;4;0.000
3;2;bfs;ludr;3;71;34;4;0.000
3;2;bfs;lurd;3;58;27;4;0.000
3;2;bfs;rdlu;3;34;15;3;0.000
3;2;bfs;rdul;3;34;15;3;0.000
3;2;bfs;uldr;3;71;34;4;0.000
3;2;bfs;ulrd;3;58;27;4;0.000
3;2;dfs;drlu;-1;163986;163986;20;0.634
3;2;dfs;drul;15;58655;58640;20;0.218
3;2;dfs;ludr;3;163985;163985;20;0.634
3;2;dfs;lurd;19;64576;64559;20;0.235
3;2;dfs;rdlu;3;8;3;3;0.000
3;2;dfs;rdul;3;8;3;3;0.000
3;2;dfs;uldr;13;116286;116277;20;0.451
3;2;dfs;ulrd;13;46616;46607;20;0.177
3;3;astr;hamm;3;9;3;3;0.001
3;3;astr;manh;3;9;3;3;0.000
3;3;bfs;drlu;3;37;17;4;0.001
3;3;bfs;drul;3;37;17;4;0.000
3;3;bfs;ludr;3;65;31;4;0.000
3;3;bfs;lurd;3;68;32;4;0.001
3;3;bfs;rdlu;3;40;18;4;0.000
3;3;bfs;rdul;3;40;18;4;0.000
3;3;bfs;uldr;3;65;31;4;0.002
3;3;bfs;ulrd;3;68;32;4;0.000
3;3;dfs;drlu;11;25;11;11;0.001
3;3;dfs;drul;3;92632;92628;20;0.355
3;3;dfs;ludr;19;158750;158742;20;0.612
3;3;dfs;lurd;3;117233;117232;20;0.457
3;3;dfs;rdlu;-1;152360;152360;20;0.594
3;3;dfs;rdul;-1;254836;254836;20;1.049
3;3;dfs;uldr;-1;152360;152360;20;0.610
3;3;dfs;ulrd;-1;254836;254836;20;1.056
3;4;astr;hamm;3;9;3;3;0.000
3;4;astr;manh;3;9;3;3;0.000
3;4;bfs;drlu;3;43;20;4;0.000
3;4;bfs;drul;3;43;20;4;0.000
3;4;bfs;ludr;3;71;34;4;0.000
3;4;bfs;lurd;3;62;29;4;0.000
3;4;bfs;rdlu;3;34;15;3;0.000
3;4;bfs;rdul;3;34;15;3;0.000
3;4;bfs;uldr;3;71;34;4;0.000
3;4;bfs;ulrd;3;62;29;4;0.000
3;4;dfs;drlu;-1;254836;254836;20;1.072
3;4;dfs;drul;-1;152360;152360;20;0.591
3;4;dfs;ludr;3;220975;220975;20;0.869
3;4;dfs;lurd;-1;152360;152360;20;0.608
3;4;dfs;rdlu;3;9;3;3;0.000
3;4;dfs;rdul;3;9;3;3;0.000
3;4;dfs;uldr;3;191020;191020;20;0.756
3;4;dfs;ulrd;3;163981;163979;20;0.679
3;5;astr;hamm;3;8;3;3;0.000
3;5;astr;manh;3;8;3;3;0.000
3;5;bfs;drlu;3;38;16;4;0.000
3;5;bfs;drul;3;28;12;4;0.000
3;5;bfs;ludr;3;49;21;4;0.000
3;5;bfs;lurd;3;49;21;4;0.000
3;5;bfs;rdlu;3;38;16;4;0.000
3;5;bfs;rdul;3;28;12;4;0.000
3;5;bfs;uldr;3;39;17;4;0.000
3;5;bfs;ulrd;3;39;17;4;0.000
3;5;dfs;drlu;9;19;9;9;0.000
3;5;dfs;drul;19;5936;5922;20;0.022
3;5;dfs;ludr;3;181470;181469;20;0.730
3;5;dfs;lurd;-1;210536;210536;20;0.871
3;5;dfs;rdlu;9;19;9;9;0.000
3;5;dfs;rdul;19;449;434;20;0.002
3;5;dfs;uldr;3;107396;107394;20;0.412
3;5;dfs;ulrd;3;98270;98268;20;0.405
3;6;astr;hamm;3;9;3;3;0.000
3;6;astr;manh;3;9;3;3;0.000
3;6;bfs;drlu;3;34;15;3;0.002
3;6;bfs;drul;3;34;15;3;0.000
3;6;bfs;ludr;3;62;29;4;0.000
3;6;bfs;lurd;3;71;34;4;0.000
3;6;bfs;rdlu;3;43;20;4;0.000
3;6;bfs;rdul;3;43;20;4;0.001
3;6;bfs;uldr;3;62;29;4;0.001
3;6;bfs;ulrd;3;71;34;4;0.001
3;6;dfs;drlu;3;9;3;3;0.001
3;6;dfs;drul;3;9;3;3;0.000
3;6;dfs;ludr;3;163981;163979;20;0.646
3;6;dfs;lurd;3;191020;191020;20;0.748
3;6;dfs;rdlu;-1;152360;152360;20;0.597
3;6;dfs;rdul;-1;254836;254836;20;1.011
3;6;dfs;uldr;-1;152360;152360;20;0.594
3;6;dfs;ulrd;3;220975;220975;20;0.900
3;7;astr;hamm;3;9;3;3;0.000
3;7;astr;manh;3;9;3;3;0.000
3;7;bfs;drlu;3;40;18;4;0.000
3;7;bfs;drul;3;40;18;4;0.001
3;7;bfs;ludr;3;68;32;4;0.000
3;7;bfs;lurd;3;65;31;4;0.000
3;7;bfs;rdlu;3;37;17;4;0.000
3;7;bfs;rdul;3;37;17;4;0.000
3;7;bfs;uldr;3;68;32;4;0.000
3;7;bfs;ulrd;3;65;31;4;0.001
3;7;dfs;drlu;-1;254836;254836;20;1.014
3;7;dfs;drul;-1;152360;152360;20;0.639
3;7;dfs;ludr;-1;254836;254836;20;1.014
3;7;dfs;lurd;-1;152360;152360;20;0.585
3;7;dfs;rdlu;3;92632;92628;20;0.362
3;7;dfs;rdul;11;25;11;11;0.000
3;7;dfs;uldr;3;117233;117232;20;0.464
3;7;dfs;ulrd;19;158750;158742;20;0.641
3;8;astr;hamm;3;8;3;3;0.000
3;8;astr;manh;3;8;3;3;0.000
3;8;bfs;drlu;3;28;12;4;0.000
3;8;bfs;drul;3;38;16;4;0.000
3;8;bfs;ludr;3;39;17;4;0.000
3;8;bfs;lurd;3;39;17;4;0.000
3;8;bfs;rdlu;3;28;12;4;0.000
3;8;bfs;rdul;3;38;16;4;0.000
3;8;bfs;uldr;3;49;21;4;0.000
3;8;bfs;ulrd;3;49;21;4;0.000
3;8;dfs;drlu;19;449;434;20;0.001
3;8;dfs;drul;9;19;9;9;0.000
3;8;dfs;ludr;3;98270;98268;20;0.371
3;8;dfs;lurd;3;107396;107394;20;0.418
3;8;dfs;rdlu;19;5936;5922;20;0.021
3;8;dfs;rdul;9;19;9;9;0.000
3;8;dfs;uldr;-1;210536;210536;20;0.861
3;8;dfs;ulrd;3;181470;181469;20;0.737
3;9;astr;hamm;3;8;3;3;0.000
3;9;astr;manh;3;8;3;3;0.001
3;9;bfs;drlu;3;34;15;3;0.001
3;9;bfs;drul;3;34;15;3;0.000
3;9;bfs;ludr;3;58;27;4;0.000
3;9;bfs;lurd;3;71;34;4;0.001
3;9;bfs;rdlu;3;47;22;4;0.000
3;9;bfs;rdul;3;47;22;4;0.000
3;9;bfs;uldr;3;58;27;4;0.000
3;9;bfs;ulrd;3;71;34;4;0.000
3;9;dfs;drlu;3;8;3;3;0.000
3;9;dfs;drul;3;8;3;3;0.000
3;9;dfs;ludr;13;46616;46607;20;0.182
3;9;dfs;lurd;13;116286;116277;20;0.480
3;9;dfs;rdlu;15;58655;58640;20;0.225
3;9;dfs;rdul;-1;163986;163986;20;0.647
3;9;dfs;uldr;19;64576;64559;20;0.257
3;9;dfs;ulrd;3;163985;163985;20;0.702
3;10;astr;hamm;3;6;3;3;0.000
3;10;astr;manh;3;6;3;3;0.000
3;10;bfs;drlu;3;16;7;3;0.000
3;10;bfs;drul;3;16;7;3;0.000
3;10;bfs;ludr;3;39;16;4;0.000
3;10;bfs;lurd;3;39;16;4;0.000
3;10;bfs;rdlu;3;16;7;3;0.000
3;10;bfs;rdul;3;16;7;3;0.000
3;10;bfs;uldr;3;39;16;4;0.000
3;10;bfs;ulrd;3;39;16;4;0.000
3;10;dfs;drlu;3;6;3;3;0.000
3;10;dfs;drul;3;6;3;3;0.000
3;10;dfs;ludr;-1;115037;115037;20;0.445
3;10;dfs;lurd;-1;203265;203265;20;0.811
3;10;dfs;rdlu;3;6;3;3;0.000
3;10;dfs;rdul;3;6;3;3;0.000
3;10;dfs;uldr;-1;129365;129365;20;0.526
3;10;dfs;ulrd;-1;121803;121803;20;0.489
4;1;astr;hamm;4;8;4;4;0.000
4;1;astr;manh;4;8;4;4;0.000
4;1;bfs;drlu;4;87;41;5;0.001
4;1;bfs;drul;4;87;41;5;0.000
4;1;bfs;ludr;4;120;55;5;0.001
4;1;bfs;lurd;4;88;38;5;0.001
4;1;bfs;rdlu;4;55;24;4;0.000
4;1;bfs;rdul;4;55;24;4;0.000
4;1;bfs;uldr;4;120;55;5;0.001
4;1;bfs;ulrd;4;88;38;5;0.000
4;1;dfs;drlu;20;100075;100061;20;0.396
4;1;dfs;drul;20;60679;60663;20;0.226
4;1;dfs;ludr;12;186831;186829;20;0.737
4;1;dfs;lurd;4;106559;106558;20;0.408
4;1;dfs;rdlu;4;8;4;4;0.000
4;1;dfs;rdul;4;8;4;4;0.000
4;1;dfs;uldr;20;114327;114314;20;0.465
4;1;dfs;ulrd;18;68737;68723;20;0.268
4;2;astr;hamm;4;10;4;4;0.000
4;2;astr;manh;4;10;4;4;0.000
4;2;bfs;drlu;4;68;31;5;0.000
4;2;bfs;drul;4;68;31;5;0.000
4;2;bfs;ludr;4;108;50;5;0.000
4;2;bfs;lurd;4;107;48;5;0.001
4;2;bfs;rdlu;4;67;29;5;0.000
4;2;bfs;rdul;4;67;29;5;0.000
4;2;bfs;uldr;4;108;50;5;0.000
4;2;bfs;ulrd;4;107;48;5;0.001
4;2;dfs;drlu;4;90883;90879;20;0.354
4;2;dfs;drul;4;56139;56135;20;0.217
4;2;dfs;ludr;20;138065;138050;20;0.529
4;2;dfs;lurd;20;14635;14621;20;0.052
4;2;dfs;rdlu;20;13319;13307;20;0.048
4;2;dfs;rdul;16;4083;4068;20;0.015
4;2;dfs;uldr;20;70349;70336;20;0.267
4;2;dfs;ulrd;20;14701;14687;20;0.054
4;3;astr;hamm;4;11;4;4;0.000
4;3;astr;manh;4;11;4;4;0.000
4;3;bfs;drlu;4;110;55;5;0.001
4;3;bfs;drul;4;110;55;5;0.000
4;3;bfs;ludr;4;151;72;5;0.001
4;3;bfs;lurd;4;113;52;5;0.000
4;3;bfs;rdlu;4;72;35;4;0.000
4;3;bfs;rdul;4;72;35;4;0.000
4;3;bfs;uldr;4;151;72;5;0.000
4;3;bfs;ulrd;4;113;52;5;0.000
4;3;dfs;drlu;20;133627;133610;20;0.512
4;3;dfs;drul;-1;202044;202044;20;0.821
4;3;dfs;ludr;18;38669;38657;20;0.149
4;3;dfs;lurd;-1;126240;126240;20;0.492
4;3;dfs;rdlu;4;11;4;4;0.000
4;3;dfs;rdul;4;11;4;4;0.000
4;3;dfs;uldr;14;64325;64311;20;0.260
4;3;dfs;ulrd;4;211066;211064;20;0.882
4;4;astr;hamm;4;11;4;4;0.000
4;4;astr;manh;4;11;4;4;0.000
4;4;bfs;drlu;4;127;60;5;0.000
4;4;bfs;drul;4;102;47;5;0.001
4;4;bfs;ludr;4;121;60;5;0.001
4;4;bfs;lurd;4;121;60;5;0.000
4;4;bfs;rdlu;4;127;60;5;0.000
4;4;bfs;rdul;4;102;47;5;0.001
4;4;bfs;uldr;4;96;47;5;0.000
4;4;bfs;ulrd;4;96;47;5;0.000
4;4;dfs;drlu;20;125;104;20;0.001
4;4;dfs;drul;20;29517;29499;20;0.117
4;4;dfs;ludr;-1;177227;177227;20;0.707
4;4;dfs;lurd;-1;202044;202044;20;0.800
4;4;dfs;rdlu;10;61885;61871;20;0.234
4;4;dfs;rdul;4;104060;104055;20;0.428
4;4;dfs;uldr;4;133358;133355;20;0.529
4;4;dfs;ulrd;4;148736;148733;20;0.630
4;5;astr;hamm;4;11;4;4;0.001
4;5;astr;manh;4;11;4;4;0.000
4;5;bfs;drlu;4;58;26;5;0.001
4;5;bfs;drul;4;58;26;5;0.001
4;5;bfs;ludr;4;102;47;5;0.001
4;5;bfs;lurd;4;117;53;5;0.001
4;5;bfs;rdlu;4;73;32;5;0.001
4;5;bfs;rdul;4;73;32;5;0.000
4;5;bfs;uldr;4;102;47;5;0.000
4;5;bfs;ulrd;4;117;53;5;0.000
4;5;dfs;drlu;12;27;12;12;0.001
4;5;dfs;drul;12;7987;7975;20;0.029
4;5;dfs;ludr;20;95981;95970;20;0.372
4;5;dfs;lurd;20;99474;99463;20;0.377
4;5;dfs;rdlu;20;37480;37466;20;0.151
4;5;dfs;rdul;20;36358;36340;20;0.137
4;5;dfs;uldr;20;68986;68973;20;0.255
4;5;dfs;ulrd;20;30202;30192;20;0.113
4;6;astr;hamm;4;12;4;4;0.000
4;6;astr;manh;4;12;4;4;0.000
4;6;bfs;drlu;4;100;50;5;0.000
4;6;bfs;drul;4;100;50;5;0.000
4;6;bfs;ludr;4;145;69;5;0.001
4;6;bfs;lurd;4;123;57;5;0.001
4;6;bfs;rdlu;4;78;38;5;0.000
4;6;bfs;rdul;4;78;38;5;0.000
4;6;bfs;uldr;4;145;69;5;0.000
4;6;bfs;ulrd;4;123;57;5;0.000
4;6;dfs;drlu;16;31267;31248;20;0.113
4;6;dfs;drul;20;43176;43161;20;0.164
4;6;dfs;ludr;20;5944;5927;20;0.022
4;6;dfs;lurd;18;41511;41497;20;0.152
4;6;dfs;rdlu;4;61666;61661;20;0.233
4;6;dfs;rdul;4;29876;29870;20;0.108
4;6;dfs;uldr;14;64102;64087;20;0.246
4;6;dfs;ulrd;12;160587;160579;20;0.661
4;7;astr;hamm;4;11;4;4;0.000
4;7;astr;manh;4;11;4;4;0.000
4;7;bfs;drlu;4;80;36;5;0.001
4;7;bfs;drul;4;92;41;5;0.001
4;7;bfs;ludr;4;86;40;5;0.000
4;7;bfs;lurd;4;83;38;5;0.000
4;7;bfs;rdlu;4;77;34;5;0.001
4;7;bfs;rdul;4;89;39;5;0.000
4;7;bfs;uldr;4;98;45;5;0.000
4;7;bfs;ulrd;4;95;43;5;0.000
4;7;dfs;drlu;12;68316;68302;20;0.255
4;7;dfs;drul;20;74;53;20;0.000
4;7;dfs;ludr;20;27806;27794;20;0.108
4;7;dfs;lurd;4;126194;126191;20;0.482
4;7;dfs;rdlu;20;60023;60005;20;0.236
4;7;dfs;rdul;20;74;53;20;0.001
4;7;dfs;uldr;18;55856;55845;20;0.207
4;7;dfs;ulrd;-1;73256;73256;20;0.289
4;8;astr;hamm;4;12;4;4;0.000
4;8;astr;manh;4;12;4;4;0.000
4;8;bfs;drlu;4;81;40;5;0.000
4;8;bfs;drul;4;81;40;5;0.001
4;8;bfs;ludr;4;126;59;5;0.000
4;8;bfs;lurd;4;142;67;5;0.001
4;8;bfs;rdlu;4;97;48;5;0.000
4;8;bfs;rdul;4;97;48;5;0.000
4;8;bfs;uldr;4;126;59;5;0.001
4;8;bfs;ulrd;4;142;67;5;0.000
4;8;dfs;drlu;12;29892;29878;20;0.112
4;8;dfs;drul;12;69579;69569;20;0.263
4;8;dfs;ludr;20;63035;63025;20;0.232
4;8;dfs;lurd;14;63844;63828;20;0.235
4;8;dfs;rdlu;20;43174;43158;20;0.164
4;8;dfs;rdul;20;31275;31252;20;0.114
4;8;dfs;uldr;-1;126240;126240;20;0.502
4;8;dfs;ulrd;20;5942;5924;20;0.023
4;9;astr;hamm;4;11;4;4;0.000
4;9;astr;manh;4;11;4;4;0.001
4;9;bfs;drlu;4;76;34;5;0.000
4;9;bfs;drul;4;76;34;5;0.000
4;9;bfs;ludr;4;120;55;5;0.001
4;9;bfs;lurd;4;99;45;5;0.000
4;9;bfs;rdlu;4;55;24;4;0.000
4;9;bfs;rdul;4;55;24;4;0.001
4;9;bfs;uldr;4;120;55;5;0.000
4;9;bfs;ulrd;4;99;45;5;0.000
4;9;dfs;drlu;20;30133;30114;20;0.128
4;9;dfs;drul;20;32556;32541;20;0.120
4;9;dfs;ludr;20;104266;104256;20;0.402
4;9;dfs;lurd;-1;168799;168799;20;0.668
4;9;dfs;rdlu;4;11;4;4;0.000
4;9;dfs;rdul;4;11;4;4;0.000
4;9;dfs;uldr;-1;126227;126227;20;0.526
4;9;dfs;ulrd;20;65008;64995;20;0.274
4;10;astr;hamm;4;11;4;4;0.001
4;10;astr;manh;4;11;4;4;0.000
4;10;bfs;drlu;4;92;41;5;0.001
4;10;bfs;drul;4;80;36;5;0.000
4;10;bfs;ludr;4;98;45;5;0.000
4;10;bfs;lurd;4;95;43;5;0.000
4;10;bfs;rdlu;4;89;39;5;0.001
4;10;bfs;rdul;4;77;34;5;0.001
4;10;bfs;uldr;4;86;40;5;0.001
4;10;bfs;ulrd;4;83;38;5;0.000
4;10;dfs;drlu;20;50551;50533;20;0.187
4;10;dfs;drul;18;60015;59999;20;0.225
4;10;dfs;ludr;-1;73256;73256;20;0.291
4;10;dfs;lurd;18;55845;55833;20;0.223
4;10;dfs;rdlu;20;61427;61411;20;0.231
4;10;dfs;rdul;4;68300;68294;20;0.260
4;10;dfs;uldr;4;126196;126194;20;0.481
4;10;dfs;ulrd;4;157177;157175;20;0.641
4;11;astr;hamm;4;10;4;4;0.000
4;11;astr;manh;4;10;4;4;0.000
4;11;bfs;drlu;4;60;26;5;0.001
4;11;bfs;drul;4;60;26;5;0.000
4;11;bfs;ludr;4;115;53;5;0.000
4;11;bfs;lurd;4;115;53;5;0.000
4;11;bfs;rdlu;4;60;26;5;0.001
4;11;bfs;rdul;4;60;26;5;0.000
4;11;bfs;uldr;4;115;53;5;0.000
4;11;bfs;ulrd;4;115;53;5;0.000
4;11;dfs;drlu;10;21;10;10;0.001
4;11;dfs;drul;20;3770;3754;20;0.013
4;11;dfs;ludr;16;70924;70918;20;0.279
4;11;dfs;lurd;4;144889;144888;20;0.567
4;11;dfs;rdlu;10;21;10;10;0.000
4;11;dfs;rdul;20;236;219;20;0.001
4;11;dfs;uldr;16;100891;100886;20;0.378
4;11;dfs;ulrd;20;104541;104533;20;0.422
4;12;astr;hamm;4;11;5;4;0.000
4;12;astr;manh;4;9;4;4;0.000
4;12;bfs;drlu;4;50;21;5;0.000
4;12;bfs;drul;4;67;29;5;0.000
4;12;bfs;ludr;4;66;28;5;0.000
4;12;bfs;lurd;4;66;28;5;0.000
4;12;bfs;rdlu;4;50;21;5;0.000
4;12;bfs;rdul;4;67;29;5;0.000
4;12;bfs;uldr;4;83;36;5;0.000
4;12;bfs;ulrd;4;83;36;5;0.000
4;12;dfs;drlu;4;47036;47032;20;0.185
4;12;dfs;drul;20;46091;46074;20;0.168
4;12;dfs;ludr;18;40149;40141;20;0.152
4;12;dfs;lurd;20;30599;30587;20;0.112
4;12;dfs;rdlu;20;6728;6710;20;0.024
4;12;dfs;rdul;8;47043;47036;20;0.183
4;12;dfs;uldr;20;82813;82799;20;0.309
4;12;dfs;ulrd;20;40149;40140;20;0.156
4;13;astr;hamm;4;11;4;4;0.000
4;13;astr;manh;4;11;4;4;0.000
4;13;bfs;drlu;4;55;24;4;0.000
4;13;bfs;drul;4;55;24;4;0.000
4;13;bfs;ludr;4;99;45;5;0.000
4;13;bfs;lurd;4;120;55;5;0.001
4;13;bfs;rdlu;4;76;34;5;0.000
4;13;bfs;rdul;4;76;34;5;0.001
4;13;bfs;uldr;4;99;45;5;0.001
4;13;bfs;ulrd;4;120;55;5;0.000
4;13;dfs;drlu;4;11;4;4;0.000
4;13;dfs;drul;4;11;4;4;0.000
4;13;dfs;ludr;20;65008;64995;20;0.249
4;13;dfs;lurd;-1;126227;126227;20;0.479
4;13;dfs;rdlu;20;32556;32541;20;0.120
4;13;dfs;rdul;20;30133;30114;20;0.116
4;13;dfs;uldr;-1;168799;168799;20;0.656
4;13;dfs;ulrd;20;104266;104256;20;0.424
4;14;astr;hamm;4;12;4;4;0.000
4;14;astr;manh;4;12;4;4;0.000
4;14;bfs;drlu;4;97;48;5;0.001
4;14;bfs;drul;4;97;48;5;0.000
4;14;bfs;ludr;4;142;67;5;0.001
4;14;bfs;lurd;4;126;59;5;0.001
4;14;bfs;rdlu;4;81;40;5;0.000
4;14;bfs;rdul;4;81;40;5;0.000
4;14;bfs;uldr;4;142;67;5;0.002
4;14;bfs;ulrd;4;126;59;5;0.000
4;14;dfs;drlu;20;31275;31252;20;0.126
4;14;dfs;drul;20;43174;43158;20;0.163
4;14;dfs;ludr;20;5942;5924;20;0.024
4;14;dfs;lurd;-1;126240;126240;20;0.481
4;14;dfs;rdlu;12;69579;69569;20;0.260
4;14;dfs;rdul;12;29892;29878;20;0.108
4;14;dfs;uldr;14;63844;63828;20;0.247
4;14;dfs;ulrd;20;63035;63025;20;0.245
4;15;astr;hamm;4;11;4;4;0.001
4;15;astr;manh;4;11;4;4;0.000
4;15;bfs;drlu;4;77;34;5;0.000
4;15;bfs;drul;4;89;39;5;0.001
4;15;bfs;ludr;4;83;38;5;0.000
4;15;bfs;lurd;4;86;40;5;0.000
4;15;bfs;rdlu;4;80;36;5;0.002
4;15;bfs;rdul;4;92;41;5;0.000
4;15;bfs;uldr;4;95;43;5;0.000
4;15;bfs;ulrd;4;98;45;5;0.000
4;15;dfs;drlu;4;68300;68294;20;0.262
4;15;dfs;drul;20;61427;61411;20;0.244
4;15;dfs;ludr;4;157177;157175;20;0.605
4;15;dfs;lurd;4;126196;126194;20;0.494
4;15;dfs;rdlu;18;60015;59999;20;0.220
4;15;dfs;rdul;20;50551;50533;20;0.191
4;15;dfs;uldr;18;55845;55833;20;0.210
4;15;dfs;ulrd;-1;73256;73256;20;0.293
4;16;astr;hamm;4;12;4;4;0.000
4;16;astr;manh;4;12;4;4;0.000
4;16;bfs;drlu;4;78;38;5;0.000
4;16;bfs;drul;4;78;38;5;0.001
4;16;bfs;ludr;4;123;57;5;0.001
4;16;bfs;lurd;4;145;69;5;0.001
4;16;bfs;rdlu;4;100;50;5;0.000
4;16;bfs;rdul;4;100;50;5;0.001
4;16;bfs;uldr;4;123;57;5;0.002
